absolute_path,class_label,labels,duration_seconds,sample_rate_hz,is_zero_byte,is_corrupted,is_duplicate,has_missing_label
ai/dataset/raw/b1_part_word_repetition_SM15-4.41.wav,part_word_repetition,part_word_repetition,1.3061,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-4.43.wav,part_word_repetition,part_word_repetition,1.2016,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-4.6.wav,part_word_repetition,part_word_repetition,1.4106,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-4.9.wav,part_word_repetition,part_word_repetition,2.2204,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-5.5.wav,part_word_repetition,part_word_repetition,0.9500,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-5.6.wav,part_word_repetition,part_word_repetition,3.6571,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-6.10.wav,part_word_repetition,part_word_repetition,1.8000,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-6.2.wav,part_word_repetition,part_word_repetition,1.5500,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-8.2.wav,part_word_repetition,part_word_repetition,2.2000,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-8.4.wav,part_word_repetition,part_word_repetition,1.3000,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-8.6.wav,part_word_repetition,part_word_repetition,2.0001,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-8.7.wav,part_word_repetition,part_word_repetition,2.2000,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM15-8.8.wav,part_word_repetition,part_word_repetition,1.6000,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM5.1.wav,part_word_repetition,part_word_repetition,8.2547,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM5.2.wav,part_word_repetition,part_word_repetition,10.1616,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM5.3.wav,part_word_repetition,part_word_repetition,11.0800,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_SM5.5.wav,part_word_repetition,part_word_repetition,4.3624,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_WS02.2.wav,part_word_repetition,part_word_repetition,7.3404,16000,False,False,False,False
ai/dataset/raw/b1_part_word_repetition_WS02.6.wav,part_word_repetition,part_word_repetition,4.1170,16000,False,False,False,False
ai/dataset/raw/b1_phrase_repetition_KFHU32-2.15.wav,phrase_repetition,phrase_repetition,7.8106,16000,False,False,False,False
ai/dataset/raw/b1_phrase_repetition_KFHU32-2.5.wav,phrase_repetition,phrase_repetition,6.0082,16000,False,False,False,False
ai/dataset/raw/b1_phrase_repetition_KFHU33-2.19.wav,phrase_repetition,phrase_repetition,2.8735,16000,False,False,False,False
ai/dataset/raw/b1_phrase_repetition_KFHU33-3.45.wav,phrase_repetition,phrase_repetition,3.9940,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_KFHU32-3.22.wav,prolongations,prolongations,5.4074,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_KFHU33-3.34.wav,prolongations,prolongations,3.8000,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-4.25.wav,prolongations,prolongations,1.4106,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-4.39.wav,prolongations,prolongations,5.1000,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-4.8.wav,prolongations,prolongations,1.8024,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-6.3.wav,prolongations,prolongations,1.2000,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-6.9.wav,prolongations,prolongations,1.6500,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-7.5.wav,prolongations,prolongations,1.0500,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-7.6.wav,prolongations,prolongations,3.4500,16000,False,False,False,False
ai/dataset/raw/b1_prolongations_SM15-7.8.wav,prolongations,prolongations,1.7500,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU32-2.2.wav,word_repetition,word_repetition,2.7168,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU32-2.21.wav,word_repetition,word_repetition,1.2539,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU32-3.16.wav,word_repetition,word_repetition,5.4074,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU33-3.20.wav,word_repetition,word_repetition,1.8024,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU33-3.3.wav,word_repetition,word_repetition,1.8024,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU33-3.31.wav,word_repetition,word_repetition,1.8024,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU33-3.37.wav,word_repetition,word_repetition,2.0114,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_KFHU33.5.wav,word_repetition,word_repetition,1.8024,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_SM15-4.10.wav,word_repetition,word_repetition,1.3061,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_SM15-4.17.wav,word_repetition,word_repetition,2.4032,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_SM15-5.3.wav,word_repetition,word_repetition,1.7000,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_SM15-6.7.wav,word_repetition,word_repetition,1.3000,16000,False,False,False,False
ai/dataset/raw/b1_word_repetition_SM15-7.3.wav,word_repetition,word_repetition,0.5000,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU34-1.5.wav,blocks,blocks,2.2727,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU34-2.11.wav,blocks,blocks,1.8024,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU34-2.18.wav,blocks,blocks,1.8024,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU34-2.8.wav,blocks,blocks,1.8024,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU34-3.2.wav,blocks,blocks,3.3176,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU35-1.13.wav,blocks,blocks,2.5600,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU35-1.15.wav,blocks,blocks,6.9680,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU35-1.18.wav,blocks,blocks,2.2727,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU35-1.6.wav,blocks,blocks,2.2727,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU35-2.10.wav,blocks,blocks,7.1050,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU35-2.16.wav,blocks,blocks,8.0860,16000,False,False,False,False
ai/dataset/raw/b2_blocks_KFHU35-2.5.wav,blocks,blocks,2.0376,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM02.1.wav,blocks,blocks,12.4500,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM02.2.wav,blocks,blocks,4.8080,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM02.4.wav,blocks,blocks,11.0400,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM02.5.wav,blocks,blocks,4.4890,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM02.6.wav,blocks,blocks,3.8320,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM02.7.wav,blocks,blocks,3.6230,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM02.8.wav,blocks,blocks,5.2500,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM06.1.wav,blocks,blocks,6.2000,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM12.12.wav,blocks,blocks,1.6196,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM14.5.wav,blocks,blocks,1.7241,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM16.4.wav,blocks,blocks,8.0980,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM16.5.wav,blocks,blocks,3.9706,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM20.3.wav,blocks,blocks,7.7670,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM3.14.wav,blocks,blocks,12.7739,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM8.6.wav,blocks,blocks,1.8547,16000,False,False,False,False
ai/dataset/raw/b2_blocks_SM8.7.wav,blocks,blocks,1.5674,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-1.11.wav,fluent,fluent,6.1649,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-1.13.wav,fluent,fluent,2.9257,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-1.16.wav,fluent,fluent,2.9519,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-1.2.wav,fluent,fluent,10.9192,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-1.4.wav,fluent,fluent,5.6686,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-1.6.wav,fluent,fluent,5.8514,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-1.9.wav,fluent,fluent,1.4629,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.1.wav,fluent,fluent,4.5192,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.10.wav,fluent,fluent,2.0114,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.15.wav,fluent,fluent,8.2024,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.17.wav,fluent,fluent,1.9069,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.19.wav,fluent,fluent,2.2204,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.21.wav,fluent,fluent,6.1127,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.25.wav,fluent,fluent,1.7763,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.3.wav,fluent,fluent,2.3249,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.5.wav,fluent,fluent,17.1102,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-2.7.wav,fluent,fluent,12.7216,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.1.wav,fluent,fluent,11.1021,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.10.wav,fluent,fluent,3.9184,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.15.wav,fluent,fluent,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.19.wav,fluent,fluent,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.21.wav,fluent,fluent,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.22.wav,fluent,fluent,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.25.wav,fluent,fluent,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.29.wav,fluent,fluent,3.0041,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.3.wav,fluent,fluent,3.3176,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.30.wav,fluent,fluent,3.0041,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.34.wav,fluent,fluent,5.7208,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.6.wav,fluent,fluent,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.7.wav,fluent,fluent,3.0041,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-3.9.wav,fluent,fluent,4.3363,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.10.wav,fluent,fluent,3.0041,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.12.wav,fluent,fluent,2.4032,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.15.wav,fluent,fluent,2.5600,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.17.wav,fluent,fluent,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.18.wav,fluent,fluent,3.3176,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.2.wav,fluent,fluent,3.3176,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.20.wav,fluent,fluent,1.3584,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.24.wav,fluent,fluent,3.7616,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.25.wav,fluent,fluent,4.8066,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.27.wav,fluent,fluent,1.9592,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.29.wav,fluent,fluent,1.6719,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.4.wav,fluent,fluent,4.2058,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.6.wav,fluent,fluent,2.4032,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU34-4.8.wav,fluent,fluent,3.1608,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.1.wav,fluent,fluent,15.9086,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.19.wav,fluent,fluent,2.5600,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.21.wav,fluent,fluent,9.9004,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.25.wav,fluent,fluent,4.8066,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.26.wav,fluent,fluent,1.3584,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.28.wav,fluent,fluent,9.4563,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.30.wav,fluent,fluent,3.9184,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.33.wav,fluent,fluent,1.3584,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.35.wav,fluent,fluent,1.5151,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-1.8.wav,fluent,fluent,5.8514,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-2.11.wav,fluent,fluent,4.9110,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-2.13.wav,fluent,fluent,1.4106,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-2.15.wav,fluent,fluent,8.4114,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-2.17.wav,fluent,fluent,7.2882,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-2.19.wav,fluent,fluent,8.2547,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-2.7.wav,fluent,fluent,6.8702,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-2.9.wav,fluent,fluent,3.0824,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-3.10.wav,fluent,fluent,11.5200,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-3.12.wav,fluent,fluent,3.9184,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-3.15.wav,fluent,fluent,6.8180,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-3.17.wav,fluent,fluent,6.5045,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-3.4.wav,fluent,fluent,3.9184,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-3.6.wav,fluent,fluent,2.4032,16000,False,False,False,False
ai/dataset/raw/b2_fluent_KFHU35-3.9.wav,fluent,fluent,18.2074,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM1.11.wav,fluent,fluent,2.3249,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM1.5.wav,fluent,fluent,2.5600,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM1.7.wav,fluent,fluent,1.9069,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM1.8.wav,fluent,fluent,2.9257,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM1.9.wav,fluent,fluent,1.4106,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM12.1.wav,fluent,fluent,1.7502,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM12.11.wav,fluent,fluent,3.3176,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM12.13.wav,fluent,fluent,2.1682,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM12.3.wav,fluent,fluent,1.2016,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM12.5.wav,fluent,fluent,1.3584,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM12.7.wav,fluent,fluent,3.5527,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM12.9.wav,fluent,fluent,4.3624,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM13.1.wav,fluent,fluent,1.9592,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM13.3.wav,fluent,fluent,1.5151,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM13.5.wav,fluent,fluent,1.0710,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM14.1.wav,fluent,fluent,3.0563,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM14.6.wav,fluent,fluent,1.9592,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM16.1.wav,fluent,fluent,1.4106,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM16.6.wav,fluent,fluent,4.3102,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM16.8.wav,fluent,fluent,4.1013,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM18.5.wav,fluent,fluent,3.4221,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM18.7.wav,fluent,fluent,4.0751,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM18.9.wav,fluent,fluent,2.0376,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM2.13.wav,fluent,fluent,2.4032,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM2.14.wav,fluent,fluent,3.0041,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM2.16.wav,fluent,fluent,3.9184,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM2.19.wav,fluent,fluent,2.4032,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM2.4.wav,fluent,fluent,3.3176,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM2.7.wav,fluent,fluent,3.7616,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM2.9.wav,fluent,fluent,4.5192,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM23.1.wav,fluent,fluent,60.0033,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM23.2.wav,fluent,fluent,56.2155,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM23.3.wav,fluent,fluent,54.7266,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.11.wav,fluent,fluent,6.7657,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.13.wav,fluent,fluent,2.2727,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.15.wav,fluent,fluent,6.6090,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.16.wav,fluent,fluent,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.3.wav,fluent,fluent,7.5232,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.5.wav,fluent,fluent,3.7616,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.6.wav,fluent,fluent,1.9592,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM3.8.wav,fluent,fluent,7.6539,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM6.2.wav,fluent,fluent,1.0188,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM6.4.wav,fluent,fluent,8.0196,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.10.wav,fluent,fluent,2.2727,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.13.wav,fluent,fluent,5.4074,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.14.wav,fluent,fluent,2.2727,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.2.wav,fluent,fluent,17.4237,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.21.wav,fluent,fluent,4.0751,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.31.wav,fluent,fluent,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.34.wav,fluent,fluent,6.4523,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.36.wav,fluent,fluent,2.8735,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.38.wav,fluent,fluent,2.5600,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.4.wav,fluent,fluent,6.6090,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM7.7.wav,fluent,fluent,1.8024,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SM8.1.wav,fluent,fluent,2.5600,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.1.wav,fluent,fluent,23.4058,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.12.wav,fluent,fluent,3.1608,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.14.wav,fluent,fluent,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.20.wav,fluent,fluent,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.24.wav,fluent,fluent,6.1649,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.26.wav,fluent,fluent,3.7616,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.28.wav,fluent,fluent,12.7739,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.31.wav,fluent,fluent,4.6759,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.35.wav,fluent,fluent,3.5527,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.4.wav,fluent,fluent,5.5641,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.6.wav,fluent,fluent,5.7208,16000,False,False,False,False
ai/dataset/raw/b2_fluent_SWO4.8.wav,fluent,fluent,4.0751,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.1.wav,fluent,fluent,9.2212,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.13.wav,fluent,fluent,8.0196,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.16.wav,fluent,fluent,10.4229,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.21.wav,fluent,fluent,5.4074,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.23.wav,fluent,fluent,4.4147,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.25.wav,fluent,fluent,6.8180,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.29.wav,fluent,fluent,5.4074,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.35.wav,fluent,fluent,7.0008,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.5.wav,fluent,fluent,6.4000,16000,False,False,False,False
ai/dataset/raw/b2_fluent_WSO3.7.wav,fluent,fluent,6.8180,16000,False,False,False,False
ai/dataset/raw/b2_interjections_KFHU34-3.32.wav,interjections,interjections,10.5000,16000,False,False,False,False
ai/dataset/raw/b2_interjections_KFHU35-2.18.wav,interjections,interjections,5.0416,16000,False,False,False,False
ai/dataset/raw/b2_interjections_KFHU35-2.6.wav,interjections,interjections,3.9900,16000,False,False,False,False
ai/dataset/raw/b2_interjections_KFHU35-2.8.wav,interjections,interjections,6.8600,16000,False,False,False,False
ai/dataset/raw/b2_interjections_KFHU35-3.7.wav,interjections,interjections,2.7480,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM07.20.wav,interjections,interjections,4.7830,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM12.10.wav,interjections,interjections,1.7502,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM12.8.wav,interjections,interjections,2.4230,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM14.2.wav,interjections,interjections,1.6196,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM14.4.wav,interjections,interjections,1.2539,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM14.5.wav,interjections,interjections,3.4221,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM14.7.wav,interjections,interjections,1.0710,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM2.17.wav,interjections,interjections,8.4114,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM7.17.wav,interjections,interjections,4.2058,16000,False,False,False,False
ai/dataset/raw/b2_interjections_SM7.38.wav,interjections,interjections,3.4743,16000,False,False,False,False
ai/dataset/raw/b2_interjections_WSO3.11.wav,interjections,interjections,2.0114,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-1.15.wav,part_word_repetition,part_word_repetition,2.1682,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-1.7.wav,part_word_repetition,part_word_repetition,1.8024,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-2.12.wav,part_word_repetition,part_word_repetition,2.2204,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-2.24.wav,part_word_repetition,part_word_repetition,3.0640,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-2.4.wav,part_word_repetition,part_word_repetition,1.6196,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-2.6.wav,part_word_repetition,part_word_repetition,2.1159,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.11.wav,part_word_repetition,part_word_repetition,3.0041,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.12.wav,part_word_repetition,part_word_repetition,4.2058,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.13.wav,part_word_repetition,part_word_repetition,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.16.wav,part_word_repetition,part_word_repetition,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.17.wav,part_word_repetition,part_word_repetition,8.1241,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.18.wav,part_word_repetition,part_word_repetition,7.2098,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.20.wav,part_word_repetition,part_word_repetition,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.23.wav,part_word_repetition,part_word_repetition,3.6049,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.24.wav,part_word_repetition,part_word_repetition,6.9224,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.26.wav,part_word_repetition,part_word_repetition,4.8066,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.27.wav,part_word_repetition,part_word_repetition,7.8106,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.31.wav,part_word_repetition,part_word_repetition,2.7168,16000,False,False,False,False
ai/dataset/raw/b2_part_word_repetition_KFHU34-3.33.wav,part_word_repetition,part_word_repetition,4.8066,16000,False,False,False,False
